INSTANCE:	X-n195-k65
VEHICLES:	65
CUSTOMERS:	195
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    109		    540		       5	        0	  8477
       1	    724		    451		       4	        0	  8477
       2	    552		    983		       4	        0	  8477
       3	    535		     93		       4	        0	  8477
       4	    796		    593		       5	        2	  1983
       5	    518		    179		       5	        2	  1001
       6	    488		    340		       5	        0	  8477
       7	    477		    410		       5	        0	  8477
       8	    513		     86		       4	        1	   758
       9	    995		    462		       5	        1	  1138
      10	    414		    545		       4	        0	  8477
      11	    977		    409		       5	        0	  8477
      12	    895		    580		       4	        0	  8477
      13	    614		    160		       5	        1	   920
      14	    346		    961		       5	        2	  1115
      15	    790		    315		       4	        2	  1261
      16	    514		    160		       5	        0	  8477
      17	    471		    123		       5	        0	  8477
      18	    155		     89		       5	        1	   241
      19	    532		    806		       4	        1	  1608
      20	    724		     23		       5	        0	  8477
      21	    763		    168		       4	        1	  1115
      22	    504		    918		       5	        1	  1857
      23	    744		    110		       5	        0	  8477
      24	    992		    956		       5	        1	  1856
      25	    671		    263		       4	        0	  8477
      26	    909		    984		       5	        1	  1970
      27	    153		    833		       5	        2	  1306
      28	    671		    370		       5	        0	  8477
      29	     22		    828		       5	        0	  8477
      30	     31		    260		       4	        0	  8477
      31	    332		    323		       5	        0	  8477
      32	    514		    471		       5	        2	  1164
      33	    221		    661		       5	        1	  1187
      34	    453		    911		       5	        0	  8477
      35	    629		    678		       4	        0	  8477
      36	    936		      7		       4	        2	  1233
      37	     27		    768		       4	        0	  8477
      38	    484		    870		       4	        0	  8477
      39	    712		    438		       5	        0	  8477
      40	    184		    250		       4	        1	   576
      41	    316		    483		       4	        0	  8477
      42	    337		    584		       5	        0	  8477
      43	    572		    230		       5	        2	  1064
      44	    246		    760		       5	        0	  8477
      45	    803		    472		       5	        3	  1776
      46	    126		    236		       5	        0	  8477
      47	    327		    943		       4	        0	  8477
      48	    440		    901		       4	        3	  1131
      49	    536		    487		       5	        0	  8477
      50	    417		    484		       4	        1	  1017
      51	    661		    974		       5	        0	  8477
      52	    825		    225		       4	        0	  8477
      53	    470		    796		       4	        1	  1571
      54	    980		    316		       4	        0	  8477
      55	    603		    917		       5	        0	  8477
      56	    519		    673		       5	        0	  8477
      57	    620		    872		       4	        0	  8477
      58	    161		    329		       4	        2	   517
      59	    792		    669		       4	        0	  8477
      60	    395		    150		       5	        1	   750
      61	    800		    102		       4	        1	  1245
      62	    585		    943		       5	        0	  8477
      63	    785		     78		       4	        0	  8477
      64	    218		    461		       5	        0	  8477
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8477
       1	    377		    105		     1		   935
       2	    820		    625		     1		  2257
       3	    689		    745		     2		  3085
       4	    774		    283		     1		  2076
       5	    399		    810		     1		  3115
       6	    242		    139		     1		   654
       7	    300		    948		     3		  2851
       8	    557		    255		     1		  1458
       9	    961		    829		     1		  4497
      10	    288		    996		     1		  3796
      11	    126		    160		     2		   438
      12	    219		    243		     1		   766
      13	    566		    734		     1		  2402
      14	    848		     66		     1		  2903
      15	     45		    889		     5		  2177
      16	    952		    169		     1		  3329
      17	    736		     63		     2		  2694
      18	    939		    925		     2		  4404
      19	    569		    517		     2		  2310
      20	    969		    917		     1		  4196
      21	    603		    637		     1		  3428
      22	    188		    762		     2		  1638
      23	    879		    687		     1		  3204
      24	    289		     83		     1		   803
      25	    836		    360		     1		  2595
      26	    887		    699		     1		  2477
      27	     21		    962		     1		  3536
      28	    857		    715		     1		  4184
      29	    447		    519		     4		  2559
      30	    931		    500		     2		  3358
      31	    417		    554		     1		  2372
      32	    760		    763		     2		  3647
      33	    403		    224		     1		  1782
      34	     67		    194		     1		   592
      35	    927		    576		     2		  4164
      36	    524		    679		     1		  2959
      37	    469		    465		     1		  2242
      38	    810		    467		     2		  2674
      39	    354		    298		     1		  1418
      40	     87		    548		     5		  1506
      41	    618		    236		     2		  2354
      42	    338		    855		     1		  3067
      43	    774		    799		     2		  2566
      44	    811		    201		     1		  2679
      45	    684		    462		     2		  2745
      46	    892		    995		     1		  3567
      47	    449		    985		     1		  3969
      48	    120		    176		     1		   614
      49	    455		    433		     1		  1940
      50	    244		    763		     2		  3102
      51	    790		    650		     1		  2757
      52	    189		    400		     1		  1369
      53	    717		    607		     4		  2932
      54	    351		     60		     4		  1279
      55	    546		    941		     3		  2746
      56	    138		    585		     1		  1660
      57	    567		    342		     2		  2531
      58	    568		      9		     2		  2205
      59	     20		    172		     2		   658
      60	    600		    355		     5		  2703
      61	     36		     62		     1		   268
      62	    614		    755		     1		  3144
      63	    883		     36		     1		  3408
      64	    401		    520		     3		  2524
      65	    463		    924		     1		  3406
      66	    157		    686		     1		  2010
      67	    789		     99		     1		  1706
      68	     52		     48		     1		   261
      69	     60		    712		     3		  2596
      70	    629		    450		     2		  2466
      71	    533		     49		     1		  1164
      72	    853		    566		     1		  2603
      73	    495		    195		     1		  1651
      74	    573		    191		     2		  2205
      75	    737		    157		     1		  2645
      76	    493		    383		     3		  2204
      77	    957		    695		     1		  2737
      78	    536		    532		     1		  1875
      79	    926		    788		     2		  3225
      80	     59		    246		     3		   568
      81	    391		     39		     2		   951
      82	    311		    531		     1		  1579
      83	    706		    871		     1		  2613
      84	    741		    723		     2		  2642
      85	    100		    581		     2		  2242
      86	    799		    359		     2		  3093
      87	    689		    805		     3		  2448
      88	     45		    244		     1		   508
      89	    818		    770		     2		  3899
      90	    339		     47		     1		  1217
      91	    607		     57		     1		  2054
      92	    324		    924		     1		  3158
