INSTANCE:	X-n153-k50
VEHICLES:	50
CUSTOMERS:	153
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    308		    118		       4	        0	  8477
       1	    544		    311		       5	        0	  8477
       2	    119		    370		       4	        0	  8477
       3	    323		    201		       4	        0	  8477
       4	    127		    368		       4	        0	  8477
       5	    281		    702		       5	        1	   360
       6	    477		    890		       5	        0	  8477
       7	    668		    978		       4	        1	   724
       8	    137		    433		       5	        0	  8477
       9	    622		    488		       5	        1	   177
      10	    818		    658		       4	        0	  8477
      11	    155		    710		       4	        0	  8477
      12	    128		    590		       5	        1	   572
      13	    898		    605		       5	        0	  8477
      14	    992		    460		       4	        2	   869
      15	    167		    560		       4	        0	  8477
      16	    343		    658		       4	        2	   349
      17	    829		    350		       4	        0	  8477
      18	    133		    584		       4	        1	   651
      19	    986		    379		       5	        2	   693
      20	    842		    964		       4	        0	  8477
      21	     49		    182		       5	        2	   913
      22	    215		    488		       5	        0	  8477
      23	     74		    602		       4	        0	  8477
      24	    308		    653		       5	        0	  8477
      25	    746		    847		       4	        0	  8477
      26	    271		    745		       5	        0	  8477
      27	    233		    472		       5	        0	  8477
      28	      0		      7		       4	        0	  8477
      29	     96		    492		       5	        1	   539
      30	    777		    112		       4	        1	   936
      31	    419		    188		       5	        0	  8477
      32	    498		    308		       5	        2	   347
      33	     65		    893		       5	        1	  1152
      34	    328		    277		       4	        0	  8477
      35	    492		    238		       4	        2	   495
      36	     18		    945		       4	        4	  1068
      37	    939		     73		       4	        1	   647
      38	    303		    336		       4	        2	   353
      39	    354		    242		       4	        2	   338
      40	    184		    686		       4	        2	   504
      41	    316		    552		       5	        0	  8477
      42	    424		    677		       5	        0	  8477
      43	    528		    946		       4	        1	   621
      44	    228		    795		       4	        2	   575
      45	    371		    461		       5	        0	  8477
      46	    417		    225		       5	        0	  8477
      47	    961		    844		       5	        1	   695
      48	     53		    641		       5	        0	  8477
      49	    668		    279		       4	        0	  8477
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8477
       1	    221		    542		     2		   754
       2	    320		    456		     1		   548
       3	    576		    827		     3		  1217
       4	    679		    994		     1		  1649
       5	    175		    540		     1		  1214
       6	    126		    517		     2		   986
       7	    329		    626		     3		   824
       8	    191		    356		     1		  1143
       9	    584		    917		     2		  1399
      10	    273		    302		     1		   800
      11	    672		    381		     1		   824
      12	    235		    415		     1		   943
      13	    583		    149		     3		  1424
      14	    672		    124		     2		   971
      15	    644		    646		     1		   550
      16	    400		    544		     1		   357
      17	    832		    999		     4		  1436
      18	    582		    965		     2		  1392
      19	    429		      2		     1		  1655
      20	    939		    849		     2		  1709
      21	    363		    130		     1		  1324
      22	    639		    874		     1		  1304
      23	      7		     53		     2		  2200
      24	    801		     92		     1		  1066
      25	     57		    330		     2		  1351
