INSTANCE:	V35_C175
VEHICLES:	35
CUSTOMERS:	175
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    493		     67		       4	        0	 14143
       1	    573		    673		       4	        1	   461
       2	     78		    473		       4	        0	 14143
       3	    354		    678		       4	        0	 14143
       4	    697		     39		       4	        0	 14143
       5	    184		     51		       4	        0	 14143
       6	    764		    176		       4	        0	 14143
       7	    890		    979		       4	        0	 14143
       8	    606		    302		       4	        0	 14143
       9	    302		    590		       4	        3	   906
      10	    820		    984		       4	        0	 14143
      11	     65		    705		       4	        0	 14143
      12	    114		    210		       4	        3	  1283
      13	    268		    424		       4	        0	 14143
      14	    653		    103		       4	        0	 14143
      15	    547		    285		       4	        1	  1711
      16	      4		    302		       4	        0	 14143
      17	    477		     19		       4	        2	  1858
      18	    711		    843		       4	        0	 14143
      19	    954		    897		       4	        0	 14143
      20	    850		    518		       4	        1	   627
      21	    308		    636		       4	        0	 14143
      22	     39		    595		       4	        0	 14143
      23	    589		    661		       4	        0	 14143
      24	    202		    995		       4	        0	 14143
      25	    618		    578		       4	        0	 14143
      26	    380		    142		       4	        0	 14143
      27	    792		    693		       4	        0	 14143
      28	    576		    691		       4	        0	 14143
      29	    915		    855		       4	        0	 14143
      30	    666		    680		       4	        0	 14143
      31	    144		    323		       4	        0	 14143
      32	    364		     40		       4	        0	 14143
      33	    395		    448		       4	        0	 14143
      34	    819		    628		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    548		    904		     0		 14143
       1	    988		    734		     1		  2183
       2	    748		    671		     1		  1003
       3	    193		    598		     2		  1595
       4	    490		    605		     1		  1477
       5	    466		    233		     1		  1548
       6	    339		    393		     4		  1421
       7	    654		    418		     2		  2490
       8	    334		     41		     2		  1650
       9	    291		    953		     1		  1737
      10	    223		     83		     1		  1611
      11	    740		    971		     1		  2422
      12	    202		    793		     1		  1124
      13	    748		    222		     1		  2148
      14	    857		    363		     1		  1591
      15	    490		    248		     1		  2839
      16	    551		    619		     1		  2421
      17	     82		     31		     1		  1135
      18	    664		    425		     1		  1018
      19	    599		    754		     1		  2412
      20	     97		    455		     1		  1453
      21	    505		    628		     1		  1564
      22	    791		    428		     3		  1595
      23	    985		    628		     1		  2183
      24	    752		    865		     1		  2466
      25	    603		    676		     1		  2339
      26	    792		    898		     1		  1623
      27	    371		    841		     2		  2095
      28	    288		    502		     1		  1868
      29	    533		    416		     1		  2724
      30	    490		    699		     1		  1532
      31	      4		    682		     1		  1025
      32	    299		    317		     2		  1689
      33	    525		    624		     1		  1600
      34	    583		    390		     1		  2841
      35	    940		    980		     1		  2205
      36	    309		    233		     1		  2913
      37	    451		    420		     1		  1748
      38	    347		    851		     1		  2453
      39	     56		    474		     1		  2909
      40	    423		    261		     1		  1754
      41	    501		    226		     1		  2729
      42	     52		    726		     1		  1419
      43	    592		    666		     1		  1271
      44	    768		    317		     1		  1635
      45	    938		    310		     3		  1886
      46	    632		    521		     3		  1464
      47	    602		    869		     1		  2175
      48	    165		    660		     1		  1645
      49	    479		     57		     1		  2147
      50	    801		    627		     1		  1030
      51	    661		    942		     1		  1061
      52	    614		    416		     1		  2268
      53	    808		    872		     1		  2935
      54	    315		    901		     1		  2004
      55	    599		    222		     1		  2639
      56	    113		    353		     2		  2510
      57	    916		    221		     1		  1965
      58	    472		    492		     4		  1154
      59	    824		    682		     1		  1670
      60	    509		    771		     1		  1662
      61	    817		     64		     1		  1156
      62	     27		    929		     1		  1928
      63	    605		     68		     2		  1653
      64	    226		    921		     1		  1345
      65	    795		    476		     1		  2394
      66	    194		     68		     1		  2348
      67	    359		     12		     3		  2123
      68	     82		    133		     3		  2970
      69	    340		     13		     1		  1462
      70	     12		    946		     2		  1611
      71	     38		    587		     1		  2842
      72	    968		    239		     1		  1592
      73	    627		     85		     1		  2414
      74	    199		    556		     1		  1006
      75	    602		    390		     1		  2444
      76	    396		    164		     1		  1196
      77	    190		    290		     1		  2417
      78	    261		    757		     1		  2536
      79	    797		     35		     4		  2612
      80	    727		    809		     1		  2477
      81	      5		    915		     4		  1548
      82	   1000		    874		     1		  2558
      83	    494		    121		     3		  1132
      84	    422		    801		     1		  1937
      85	    148		    697		     2		  1168
      86	    659		     58		     1		  2887
      87	    598		    145		     1		  2170
      88	    930		    388		     1		  2760
      89	    472		    435		     3		  1591
      90	    159		    668		     1		  1400
      91	    702		    622		     1		  2589
      92	    390		    603		     1		  1688
      93	    576		    238		     1		  2319
      94	    354		    980		     1		  1828
      95	    133		    896		     1		  1978
      96	    567		    266		     1		  1834
      97	    664		    903		     1		  2242
      98	    633		    801		     3		  2069
      99	    316		    324		     1		  1612
     100	    639		    841		     2		  2102
     101	    650		    651		     1		  2074
     102	    159		    592		     1		  1000
     103	     86		    347		     1		  1312
     104	    439		     24		     1		  2347
     105	    958		    913		     1		  2441
     106	    322		    903		     1		  1598
     107	    646		    549		     1		  1420
     108	    359		    634		     1		  2043
     109	    299		    790		     1		  2763
     110	    885		      4		     1		  1255
     111	    877		    220		     3		  2160
     112	    325		     74		     3		  2810
     113	    477		    973		     1		  2649
     114	    249		    469		     1		  1160
     115	    819		    383		     1		  2448
     116	    534		    788		     1		  1614
     117	    750		    489		     3		  1681
     118	    985		    540		     3		  1130
     119	    725		    960		     1		  1567
     120	    904		    616		     1		  1876
     121	    340		    393		     1		  2815
     122	    334		    409		     3		  2749
     123	    422		    628		     4		  1731
     124	    801		    411		     3		  1038
     125	    571		    517		     1		  1722
     126	    676		    658		     1		  2442
     127	    396		    409		     1		  1732
     128	    164		    722		     1		  1193
     129	    619		    989		     1		  1733
     130	    777		    946		     1		  1806
     131	    797		     90		     1		  1248
