INSTANCE:	X-n220-k73
VEHICLES:	73
CUSTOMERS:	220
TIME UB:	8443
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    126		    769		       5	        0	  8443
       1	    768		    476		       4	        1	   318
       2	    865		    708		       5	        1	   780
       3	    941		    728		       4	        0	  8443
       4	    477		    922		       4	        0	  8443
       5	    361		     17		       4	        0	  8443
       6	    544		    867		       4	        2	   541
       7	    684		    582		       4	        2	   313
       8	    980		    233		       4	        0	  8443
       9	     97		    324		       5	        0	  8443
      10	    129		    525		       5	        3	   400
      11	    500		    152		       5	        0	  8443
      12	     25		    242		       4	        1	   957
      13	    507		    497		       5	        1	    10
      14	     14		     98		       5	        0	  8443
      15	    700		    658		       4	        0	  8443
      16	    192		    520		       4	        2	   390
      17	    427		    235		       4	        0	  8443
      18	    324		    221		       5	        0	  8443
      19	     79		    299		       5	        0	  8443
      20	    642		    116		       4	        0	  8443
      21	    564		    374		       5	        2	   254
      22	    430		     92		       4	        0	  8443
      23	    954		    912		       4	        2	  1071
      24	    791		    671		       5	        3	   516
      25	    246		    352		       4	        1	   451
      26	     95		    216		       4	        0	  8443
      27	    738		    391		       4	        1	   471
      28	    449		    679		       5	        1	   193
      29	    978		    669		       5	        0	  8443
      30	    210		    615		       5	        2	   478
      31	      2		    660		       5	        0	  8443
      32	    495		    122		       4	        1	   674
      33	    953		    348		       5	        4	   820
      34	    846		    368		       4	        1	   557
      35	    342		    691		       4	        0	  8443
      36	    357		    593		       5	        0	  8443
      37	    351		    663		       5	        0	  8443
      38	    997		    660		       5	        4	   909
      39	    900		    138		       4	        0	  8443
      40	    411		    220		       4	        1	   453
      41	     10		    910		       5	        1	  1165
      42	    214		    599		       4	        1	   359
      43	    958		     60		       5	        0	  8443
      44	    421		    999		       5	        0	  8443
      45	    737		     46		       4	        2	   581
      46	    550		    241		       4	        1	   270
      47	    438		    722		       5	        0	  8443
      48	    908		    447		       4	        0	  8443
      49	    665		    656		       5	        1	   422
      50	    554		    438		       4	        0	  8443
      51	    586		    764		       4	        1	   454
      52	    797		     97		       5	        1	   962
      53	    681		    886		       5	        1	   847
      54	    449		    812		       5	        1	   530
      55	    962		    575		       4	        0	  8443
      56	    889		    569		       4	        2	   493
      57	     68		    173		       5	        1	   588
      58	    792		    307		       4	        1	   492
      59	    727		    566		       5	        1	   331
      60	    524		    134		       4	        0	  8443
      61	    922		     45		       5	        0	  8443
      62	    274		    496		       5	        1	   228
      63	    167		    665		       4	        4	   649
      64	    658		    874		       4	        0	  8443
      65	    961		    969		       5	        1	   741
      66	    851		    409		       4	        2	   523
      67	    137		    539		       5	        0	  8443
      68	    709		    898		       4	        0	  8443
      69	    921		    320		       5	        1	   764
      70	    713		    738		       5	        1	   500
      71	     28		    661		       4	        0	  8443
      72	    993		    145		       4	        2	   749
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8443
       1	    940		    231		     1		  1709
       2	    721		    848		     3		  1093
       3	    618		     44		     2		  1010
       4	    636		    512		     1		   495
       5	    245		    945		     1		  1311
       6	     29		    650		     2		  1802
       7	    399		      8		     1		  1011
       8	    548		     19		     2		  1617
       9	    769		    717		     1		   790
      10	    221		    850		     1		  1119
      11	    498		    720		     1		   490
      12	    136		    832		     1		  1747
      13	     58		     67		     2		  1861
      14	     28		    334		     2		  1210
      15	    804		    928		     1		  1628
      16	    393		    403		     1		   374
      17	    982		    609		     1		  1213
      18	    169		    252		     2		  1587
      19	    405		    925		     3		  1325
      20	    875		    191		     1		  1916
      21	    674		    112		     2		  1269
