INSTANCE:	X-n227-k75
VEHICLES:	75
CUSTOMERS:	227
TIME UB:	8333
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    191		    775		       5	        0	  8333
       1	    840		    272		       5	        0	  8333
       2	    234		    702		       5	        0	  8333
       3	    649		    872		       5	        1	   717
       4	     35		    206		       4	        1	   884
       5	    387		    889		       5	        0	  8333
       6	    356		    599		       5	        0	  8333
       7	    402		    932		       5	        1	   858
       8	    283		    657		       5	        0	  8333
       9	     88		    215		       5	        3	   689
      10	    437		    482		       4	        1	    94
      11	    545		    700		       5	        0	  8333
      12	    810		    797		       4	        0	  8333
      13	    331		    615		       5	        1	   335
      14	    502		    839		       5	        0	  8333
      15	    124		    342		       4	        0	  8333
      16	    197		    538		       4	        0	  8333
      17	     48		    353		       4	        0	  8333
      18	    920		     82		       4	        2	  1181
      19	    545		    898		       5	        0	  8333
      20	    867		    211		       4	        1	   563
      21	    444		    871		       4	        1	   660
      22	     12		    705		       4	        2	   731
      23	    198		    370		       4	        1	   466
      24	    231		    342		       4	        1	   583
      25	    609		    944		       4	        0	  8333
      26	    140		    412		       4	        1	   673
      27	    105		    238		       4	        1	   615
      28	    274		    481		       4	        1	   282
      29	    339		     73		       5	        0	  8333
      30	    239		    775		       5	        0	  8333
      31	    707		    182		       4	        2	   608
      32	    627		    952		       5	        2	   485
      33	    111		     18		       4	        1	   870
      34	    108		    640		       4	        1	   781
      35	    723		    745		       5	        0	  8333
      36	    256		    250		       5	        0	  8333
      37	    293		    547		       5	        1	   266
      38	    204		    563		       4	        0	  8333
      39	    272		    297		       5	        2	   320
      40	    316		    413		       4	        1	   333
      41	    364		    550		       4	        0	  8333
      42	    832		    234		       4	        0	  8333
      43	    155		    218		       5	        0	  8333
      44	    623		    977		       5	        3	   783
      45	    893		    161		       4	        0	  8333
      46	    379		    700		       4	        1	   329
      47	    379		    849		       5	        1	   554
      48	    188		    727		       4	        0	  8333
      49	    400		    495		       4	        1	   117
      50	    224		    441		       4	        0	  8333
      51	    464		    893		       5	        0	  8333
      52	    163		    480		       4	        1	   676
      53	    485		    898		       5	        0	  8333
      54	    107		    483		       5	        2	   466
      55	    892		    246		       5	        1	   661
      56	    979		    214		       4	        1	  1082
      57	    274		    472		       4	        1	   433
      58	    265		    615		       5	        0	  8333
      59	    437		    622		       4	        1	   208
      60	    608		    775		       4	        0	  8333
      61	    180		    530		       4	        1	   578
      62	    327		    991		       4	        0	  8333
      63	    444		    596		       4	        2	   176
      64	    202		    159		       5	        2	   499
      65	    985		    201		       5	        1	  1095
      66	    824		    202		       4	        0	  8333
      67	    615		    881		       5	        2	   555
      68	    365		    531		       5	        0	  8333
      69	    387		    551		       4	        1	   158
      70	    817		    211		       4	        0	  8333
      71	    524		    909		       4	        0	  8333
      72	    375		    638		       4	        0	  8333
      73	    534		    826		       4	        0	  8333
      74	    873		    146		       5	        2	   895
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8333
       1	    205		    638		     2		   672
       2	    225		    445		     2		   764
       3	    368		    543		     2		   490
       4	    120		    270		     1		  1047
       5	    612		    902		     2		  1305
       6	     45		    323		     2		  1120
       7	    125		    720		     2		  1458
       8	    442		    388		     2		   343
       9	     79		    759		     3		  1465
      10	    904		     76		     1		  1467
      11	    213		    595		     3		  1103
      12	    164		    686		     1		  1161
      13	    404		    947		     2		  1796
      14	    842		    156		     2		  1786
      15	    957		    227		     1		  1885
      16	    287		    544		     1		   726
      17	    152		    403		     2		   831
      18	    267		    415		     3		   604
      19	    594		    742		     1		   700
      20	    198		    429		     1		  1164
      21	    383		    602		     1		   367
      22	    459		    786		     2		   899
      23	     50		    183		     2		  1275
      24	    395		    836		     2		   956
      25	    600		    866		     2		   986
      26	    192		    744		     4		  1571
      27	    869		     99		     1		  1350
      28	    233		    811		     1		  1422
      29	    235		    638		     1		   916
      30	    423		    904		     1		  1013
      31	    220		    619		     1		   610
      32	    236		    713		     1		   808
      33	    960		    141		     2		  1487
      34	    128		    321		     1		  1142
      35	    160		    230		     2		   942
      36	    200		    650		     1		   746
      37	    104		    544		     2		  1380
      38	    540		    726		     2		   691
      39	    635		    790		     3		   921
      40	    512		    597		     1		   203
      41	    643		    517		     2		   352
      42	    327		    750		     1		   772
      43	    198		    412		     1		   645
      44	    375		    558		     3		   405
      45	    123		    259		     2		   929
      46	    365		    859		     3		   808
      47	    242		    431		     2		   618
      48	    145		    764		     2		  1280
      49	    331		    828		     2		   882
      50	    676		    810		     1		   803
      51	    211		    378		     1		  1209
      52	    808		    113		     2		  1333
      53	    129		    655		     3		  1405
      54	     84		    714		     2		  1231
      55	    416		    784		     3		   934
      56	    151		    243		     3		   980
      57	    275		    442		     2		   565
      58	     46		    355		     1		  1585
      59	    182		    746		     1		  1158
      60	    158		    717		     1		  1281
      61	    198		    648		     4		   854
      62	    137		    763		     2		  1736
      63	    206		    872		     2		  1253
      64	     30		    301		     1		  1778
      65	    384		    855		     1		  1070
      66	    212		    794		     1		  1160
      67	     35		    779		     3		  1814
      68	    186		    930		     1		  1471
      69	    231		    796		     2		   812
      70	    166		    237		     1		   917
      71	    341		    803		     1		  1141
      72	    559		    851		     1		  1302
      73	    883		    143		     1		  1583
      74	    387		    463		     1		   260
      75	    395		    327		     2		   780
      76	    382		    787		     3		   840
      77	    341		    784		     2		   819
      78	     81		    261		     1		  1638
      79	    721		    333		     1		   970
      80	    312		    756		     2		   996
      81	    424		    573		     3		   250
      82	    596		    878		     1		   910
      83	    273		    514		     2		   683
      84	    281		    417		     1		   784
      85	    125		    528		     1		   896
      86	    140		    413		     1		  1312
      87	    206		    384		     1		   733
      88	    347		    420		     1		   542
      89	    283		    520		     1		   468
      90	    214		    494		     1		   754
      91	    854		    142		     1		  1714
      92	    599		    889		     3		  1601
      93	    396		    959		     1		  1121
      94	    192		    533		     2		   831
      95	    811		    101		     2		  1302
      96	    266		    346		     3		   633
      97	    185		    436		     2		   890
      98	     61		    374		     1		  1015
      99	    843		    188		     3		  1071
     100	    156		    795		     4		  1652
     101	    724		    952		     1		  1693
     102	    622		     16		     1		  1413
     103	    235		    894		     3		  1552
     104	    867		    172		     3		  1784
     105	    329		    496		     2		   492
     106	    930		    115		     3		  1539
     107	    728		    950		     1		  1661
     108	    371		    317		     1		   872
     109	    416		    575		     2		   408
     110	    408		    744		     2		   743
     111	     98		    434		     1		  1612
     112	    468		    990		     2		  1689
     113	    231		    748		     3		  1261
     114	    251		    398		     2		   746
     115	    311		    725		     3		   769
     116	    913		    135		     2		  2124
     117	    928		    399		     2		  1475
     118	    337		    519		     1		   585
     119	    294		    981		     3		  1716
     120	    625		    824		     1		  1296
     121	    153		    530		     1		  1126
     122	    454		    888		     2		  1471
     123	    639		    789		     2		   760
     124	    200		    704		     4		   964
     125	     50		    483		     1		  1454
     126	    269		    610		     5		   786
     127	    477		    953		     2		  1146
     128	     54		    300		     1		  1925
     129	    346		    588		     1		   524
     130	    617		    832		     2		   844
     131	    867		     63		     1		  2215
     132	    304		    240		     3		  1255
     133	    129		    675		     1		   967
     134	    110		    597		     1		   955
     135	    868		    126		     1		  1598
     136	    190		    760		     1		  1432
     137	    894		    162		     1		  1898
     138	    209		    696		     1		  1032
     139	    536		    991		     2		  1870
     140	    275		    889		     3		  1762
     141	    904		    169		     1		  1649
     142	    511		    600		     1		   386
     143	    674		    949		     1		  1819
     144	      7		    213		     1		  1988
     145	    593		    802		     1		  1003
     146	    212		    351		     1		  1037
     147	    843		    191		     1		  1419
     148	    616		    902		     2		  1029
     149	    230		    561		     2		   943
     150	    459		    554		     1		   234
     151	    585		    595		     4		   449
     152	    204		    614		     3		   737
     153	    698		    970		     1		  1248
     154	    425		    539		     1		   317
     155	    430		    850		     1		  1275
     156	    498		    758		     1		   897
     157	    119		    764		     2		  1198
     158	    547		    481		     1		   171
     159	    324		    762		     2		  1127
     160	    163		    928		     1		  1970
     161	    308		    513		     2		   447
     162	    339		    599		     1		   485
     163	    314		    814		     2		  1338
     164	    316		    598		     2		   494
     165	    183		    159		     2		  1490
     166	    325		    348		     2		   480
     167	    595		    727		     2		   962
     168	    303		    866		     3		  1409
     169	    350		    700		     2		   842
     170	     88		    300		     2		   990
     171	    464		    929		     3		   996
     172	    544		    846		     1		   801
     173	    201		    233		     1		  1353
     174	    353		    729		     1		   896
     175	    302		    404		     1		   586
     176	    708		    855		     2		   906
     177	    739		    843		     5		  1393
     178	    198		    250		     3		  1013
     179	     55		    143		     2		  2061
     180	    257		    410		     3		   520
     181	     26		    411		     3		  1238
     182	    207		    344		     2		  1051
     183	    212		    757		     1		  1208
     184	    277		    453		     2		   722
     185	    272		    828		     1		   935
     186	    875		    101		     2		  1525
     187	    434		    975		     2		  1663
     188	    510		    975		     2		  1237
     189	    709		    932		     1		  1113
     190	    647		    943		     1		  1012
     191	    349		    428		     2		   623
     192	    317		    866		     2		  1309
     193	    391		    393		     1		   601
     194	    612		    815		     2		  1269
     195	    217		    666		     3		  1141
     196	    229		    740		     1		  1171
     197	    630		    918		     3		  1393
     198	    125		    704		     2		   993
     199	    184		    757		     1		  1012
     200	    492		    930		     3		   870
     201	    448		    998		     1		  1452
     202	    117		    784		     1		  1100
     203	    359		    490		     3		   324
     204	    292		    715		     1		  1172
     205	    503		    795		     1		  1090
     206	     21		    220		     2		  1606
     207	    225		    872		     2		  1651
     208	    895		    120		     1		  1957
     209	    476		    868		     1		   917
     210	    281		    586		     4		   824
     211	    868		    164		     1		  1002
     212	    148		    748		     1		  1700
     213	    168		    463		     1		  1268
     214	    844		    163		     2		  1446
     215	    465		    614		     1		   342
     216	    214		    637		     3		   761
     217	    189		    582		     1		   851
     218	     94		    186		     1		  1841
     219	    863		    190		     2		   984
     220	    676		    800		     1		  1351
     221	    175		    686		     2		  1421
     222	    393		    400		     2		   370
     223	    172		    614		     1		  1345
     224	    320		    504		     2		   456
     225	    182		    671		     2		   930
     226	    481		    721		     1		   877
     227	    449		    751		     2		   674
