INSTANCE:	X-n117-k39
VEHICLES:	39
CUSTOMERS:	117
TIME UB:	8155
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    866		    626		       4	        2	   426
       1	    160		    202		       5	        0	  8155
       2	     71		    336		       5	        0	  8155
       3	    782		    596		       4	        0	  8155
       4	     48		    462		       5	        2	  1070
       5	    898		    747		       5	        0	  8155
       6	    623		    554		       4	        0	  8155
       7	    148		    144		       5	        2	   914
       8	    817		    557		       5	        1	   536
       9	    776		    669		       4	        0	  8155
      10	     37		    227		       4	        0	  8155
      11	    161		    319		       4	        0	  8155
      12	    942		    567		       4	        0	  8155
      13	    866		    481		       4	        0	  8155
      14	    148		    243		       4	        0	  8155
      15	    770		    524		       5	        1	   341
      16	    104		    386		       5	        0	  8155
      17	     28		    310		       4	        0	  8155
      18	    109		    413		       4	        1	  1302
      19	    864		    577		       5	        1	   618
      20	     20		    305		       4	        1	   795
      21	     87		    382		       4	        2	   779
      22	    865		    461		       4	        0	  8155
      23	     95		    352		       4	        0	  8155
      24	    844		    558		       5	        0	  8155
      25	    154		    322		       4	        0	  8155
      26	     67		    224		       5	        0	  8155
      27	     63		    384		       4	        1	  1398
      28	    531		    662		       5	        1	   812
      29	     65		    404		       5	        3	  1093
      30	    741		    527		       4	        0	  8155
      31	    109		    463		       5	        0	  8155
      32	    255		    430		       4	        1	   940
      33	    701		    512		       4	        0	  8155
      34	     58		    394		       5	        0	  8155
      35	     96		    248		       4	        0	  8155
      36	     98		    440		       5	        2	  1071
      37	    739		    568		       4	        0	  8155
      38	    755		    444		       4	        0	  8155
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    769		    259		     0		  8155
       1	     91		    377		     2		  2015
       2	    108		    338		     4		  2571
       3	    816		    567		     1		  1213
       4	    725		    520		     3		  1026
       5	    117		    357		     2		  1355
       6	    766		    559		     2		   949
       7	     90		    417		     2		  1502
       8	     35		    276		     1		  2708
       9	    122		    318		     1		  1702
      10	     85		    322		     1		  1897
      11	    267		    348		     3		  1073
      12	    937		    546		     1		   780
      13	    863		    547		     1		  1037
      14	    724		    431		     1		   547
      15	    243		    571		     2		  2377
      16	    871		    512		     1		   558
      17	     77		    272		     3		  2146
      18	    776		    650		     3		  1541
      19	    166		    371		     1		  2023
      20	     69		    239		     2		  2468
      21	    972		    607		     1		  1030
      22	    320		    521		     1		  1056
      23	     91		    434		     3		  2774
      24	     81		    271		     2		  2684
      25	    830		    553		     2		  1153
      26	    877		    561		     1		  1187
      27	    587		    551		     2		   939
      28	    808		    435		     1		   486
      29	     26		    278		     2		  2967
      30	    165		    367		     1		  2308
      31	    216		    510		     2		  1678
      32	    124		    330		     1		  1702
      33	     96		    587		     4		  1605
      34	    132		    369		     2		  1988
      35	    163		    234		     1		  1400
      36	    915		    492		     3		   886
      37	    753		    657		     2		  1370
      38	    745		    582		     3		  1005
      39	    695		    469		     2		   844
      40	    124		    355		     2		  2009
      41	     11		    283		     1		  2721
      42	    258		    406		     3		  2006
      43	     72		    335		     2		  2666
      44	    713		    399		     1		   312
      45	    214		    344		     3		  1683
      46	    213		    349		     1		  2174
      47	    884		    559		     3		  1190
      48	    842		    518		     3		   665
      49	    125		    379		     2		  1380
      50	    352		    410		     2		  1230
      51	    206		    228		     3		  2193
      52	    825		    592		     3		  1273
      53	     93		    252		     2		  2056
      54	    863		    511		     1		   788
      55	     98		    347		     1		  2095
      56	    115		    326		     1		  2596
      57	     71		    392		     5		  2148
      58	     75		    342		     2		  1635
      59	    140		    300		     2		  1536
      60	    129		    340		     1		  2561
      61	    129		    273		     1		  1954
      62	    846		    696		     2		  1508
      63	    863		    586		     1		  1345
      64	    139		    356		     3		  1442
      65	     77		    351		     3		  2471
      66	    231		    323		     2		  1993
      67	    115		    394		     1		  2108
      68	     98		    454		     1		  1661
      69	    179		    443		     1		  1557
      70	    862		    618		     2		  1022
      71	    764		    764		     1		  2008
      72	    844		    554		     3		   911
      73	    174		    319		     1		  1863
      74	    703		    319		     3		   350
      75	    151		    453		     3		  2492
      76	    863		    569		     2		  1290
      77	     72		    473		     1		  2911
      78	    632		    575		     1		   954
      79	    823		    578		     4		   984
      80	     26		     42		     1		  2731
      81	     47		    381		     2		  2084
      82	    754		    484		     1		   584
      83	    137		    465		     4		  1722
      84	     80		    355		     2		  1730
      85	    172		    296		     3		  2020
      86	    754		    579		     1		  1067
      87	     93		    337		     3		  1510
      88	    788		    567		     2		   739
      89	    824		    451		     3		   638
      90	    926		    901		     1		  1484
      91	    182		    500		     1		  2228
      92	     98		    384		     2		  1518
      93	    104		    370		     1		  1844
      94	    952		    629		     2		  1615
      95	    239		    324		     3		  1320
      96	    138		    516		     1		  2289
      97	    747		    605		     1		  1225
      98	    136		    460		     3		  1848
      99	    748		    624		     1		  1222
     100	     43		    268		     1		  1993
     101	    792		    597		     2		  1224
     102	    817		    672		     2		  1116
     103	    183		    360		     3		  2012
     104	    922		    652		     2		  1578
     105	    779		    419		     2		   608
     106	    863		    721		     3		   963
     107	     40		    456		     2		  2234
     108	     66		    395		     1		  2303
     109	    862		    465		     2		   801
     110	    383		    357		     1		  1297
     111	    307		    434		     2		  1609
     112	    233		    421		     2		  2045
     113	    329		    280		     1		  1070
     114	    103		    349		     2		  1462
     115	    736		    688		     1		  1239
     116	     75		    266		     3		  2692
     117	    174		    406		     1		  1459
