INSTANCE:	X-n275-k91
VEHICLES:	91
CUSTOMERS:	275
TIME UB:	7798
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    511		    473		       4	        2	   739
       1	    246		    487		       4	        0	  7798
       2	    519		    166		       5	        1	   567
       3	    370		    474		       4	        1	   673
       4	    837		    903		       5	        0	  7798
       5	    588		    700		       4	        3	   648
       6	    917		    576		       5	        0	  7798
       7	    245		    542		       5	        0	  7798
       8	    428		    257		       5	        0	  7798
       9	    448		    274		       4	        0	  7798
      10	    477		     79		       5	        1	   632
      11	    378		    315		       4	        1	  1085
      12	    244		    536		       4	        0	  7798
      13	    856		    527		       4	        0	  7798
      14	    227		    328		       5	        1	   794
      15	    331		    451		       5	        2	   619
      16	    704		    257		       5	        1	   364
      17	     80		    531		       5	        0	  7798
      18	    368		    600		       5	        1	   642
      19	    323		    492		       4	        1	   706
      20	    949		    593		       5	        1	   529
      21	    664		    691		       5	        0	  7798
      22	    382		    449		       5	        0	  7798
      23	    781		    595		       4	        3	   439
      24	    137		    499		       5	        0	  7798
      25	    275		    564		       5	        3	   975
      26	    712		    744		       5	        0	  7798
      27	    627		    709		       5	        0	  7798
      28	    554		    806		       5	        2	   918
      29	    573		    230		       4	        1	   686
      30	    497		    359		       4	        1	   499
      31	    559		    370		       4	        0	  7798
      32	    448		    393		       5	        0	  7798
      33	    472		    326		       5	        1	   724
      34	    675		    828		       4	        0	  7798
      35	    311		     76		       5	        3	   833
      36	    677		    832		       4	        1	  1008
      37	    801		    847		       5	        0	  7798
      38	    810		    928		       5	        0	  7798
      39	    223		    459		       4	        0	  7798
      40	    460		    593		       4	        2	   577
      41	    461		    276		       5	        1	   812
      42	    896		    647		       4	        1	   648
      43	    319		    475		       4	        1	   914
      44	    811		    691		       5	        1	   647
      45	    605		    756		       4	        0	  7798
      46	    302		    417		       5	        4	   969
      47	    310		    583		       4	        2	   943
      48	    504		    345		       4	        1	   475
      49	    499		    905		       4	        2	  1398
      50	    362		    479		       4	        0	  7798
      51	    952		    650		       5	        2	   485
      52	    356		    248		       4	        0	  7798
      53	    886		    768		       5	        0	  7798
      54	    892		    802		       5	        0	  7798
      55	    594		    954		       4	        1	   888
      56	    823		    692		       4	        0	  7798
      57	    312		    305		       5	        0	  7798
      58	    912		    910		       4	        0	  7798
      59	    301		    337		       5	        1	   882
      60	    772		    633		       4	        0	  7798
      61	    314		    438		       4	        0	  7798
      62	    487		    362		       4	        0	  7798
      63	    497		    399		       4	        0	  7798
      64	    402		    522		       5	        0	  7798
      65	    257		    385		       4	        2	   699
      66	    481		    449		       5	        0	  7798
      67	    841		    801		       5	        0	  7798
      68	    256		    499		       5	        0	  7798
      69	    445		    255		       4	        0	  7798
