INSTANCE:	X-n223-k74
VEHICLES:	74
CUSTOMERS:	223
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    587		    278		       4	        1	   622
       1	    184		     82		       5	        0	  8477
       2	    330		    177		       4	        1	   750
       3	    333		    192		       4	        1	   751
       4	    338		    805		       5	        2	   193
       5	    279		    169		       4	        2	   844
       6	     10		    960		       4	        0	  8477
       7	    616		    306		       5	        3	   675
       8	    521		    451		       5	        0	  8477
       9	    782		    132		       4	        1	   863
      10	    949		    178		       4	        1	   799
      11	    212		    237		       4	        3	   871
      12	    619		    926		       4	        0	  8477
      13	    852		    328		       5	        1	   829
      14	     87		    682		       4	        1	   705
      15	    515		    598		       4	        0	  8477
      16	    261		    233		       4	        0	  8477
      17	    344		    803		       4	        1	   228
      18	     37		    599		       5	        0	  8477
      19	    527		    818		       4	        1	   190
      20	    209		    397		       5	        0	  8477
      21	    274		    510		       5	        0	  8477
      22	    342		    509		       5	        1	   365
      23	    223		    342		       5	        0	  8477
      24	    336		    444		       4	        0	  8477
      25	     86		    687		       5	        0	  8477
      26	     71		    389		       4	        1	   800
      27	    639		    155		       5	        0	  8477
      28	    753		    744		       5	        0	  8477
      29	    511		    647		       4	        0	  8477
      30	    599		    569		       4	        2	   355
      31	    473		    563		       4	        0	  8477
      32	    568		    674		       4	        0	  8477
      33	    833		    852		       5	        1	   756
      34	    422		    545		       5	        1	   243
      35	    337		    926		       4	        0	  8477
      36	    627		    268		       5	        2	   512
      37	    766		    953		       5	        0	  8477
      38	    559		    567		       4	        0	  8477
      39	    228		    116		       5	        1	  1179
      40	    258		    981		       5	        3	   328
      41	      1		    346		       5	        0	  8477
      42	    970		    664		       5	        0	  8477
      43	     74		    609		       5	        0	  8477
      44	    710		    115		       5	        2	   773
      45	     38		    563		       4	        0	  8477
      46	    269		    217		       4	        0	  8477
      47	    446		    283		       5	        0	  8477
      48	    493		    645		       4	        0	  8477
      49	    739		    235		       4	        2	   983
      50	    911		    720		       5	        1	   786
      51	    480		    733		       5	        0	  8477
      52	    457		    603		       5	        0	  8477
      53	    510		    410		       4	        0	  8477
      54	    745		    444		       5	        1	   838
      55	    437		    138		       4	        1	   707
      56	    123		     80		       4	        1	  1438
      57	    135		     12		       5	        0	  8477
      58	    938		    222		       4	        0	  8477
      59	    692		     19		       4	        1	  1349
      60	     75		     37		       5	        1	  1256
      61	    142		    158		       4	        0	  8477
      62	    818		    433		       5	        0	  8477
      63	    739		    325		       4	        0	  8477
      64	    964		    677		       4	        0	  8477
      65	    323		    340		       4	        0	  8477
      66	     79		    795		       5	        1	   599
      67	    569		    289		       5	        0	  8477
      68	    566		    559		       4	        0	  8477
      69	    927		    736		       5	        1	   570
      70	    588		    545		       4	        2	   285
      71	    100		    860		       4	        1	   502
      72	    477		    169		       5	        0	  8477
      73	    995		    622		       4	        0	  8477
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    440		    732		     0		  8477
       1	    221		    348		     4		  1161
       2	    117		    545		     1		   848
       3	    775		    997		     3		  1168
       4	    950		    311		     1		  1798
       5	    530		    150		     2		  1583
       6	    900		    508		     1		  1934
       7	     48		    519		     1		  1395
       8	    722		    349		     3		  1263
       9	    977		    422		     4		  1301
      10	    999		    220		     4		  1871
      11	    636		    332		     1		  1766
      12	    851		    162		     1		  2628
      13	    389		     69		     2		  2140
      14	    529		    835		     1		   276
      15	    303		    427		     3		  1016
      16	    400		    638		     1		   227
      17	    894		    904		     2		  1457
      18	    482		    109		     2		  2178
      19	    579		    800		     1		   451
      20	    669		    753		     2		   583
      21	    906		    424		     3		  1891
      22	    374		    692		     1		   167
      23	    174		    613		     1		   728
      24	    838		    157		     1		  1439
      25	    710		    709		     1		   636
      26	    176		     67		     1		  2749
      27	    449		    326		     1		  1036
      28	    237		    547		     1		   714
      29	    530		     27		     2		  1646
      30	    631		    223		     2		  1208
      31	    171		    342		     1		  1714
      32	    226		     65		     1		  2254
      33	      6		    998		     1		  1819
      34	     24		    635		     3		  1660
      35	    668		    165		     1		  1492
      36	    318		    608		     2		   615
      37	    429		     82		     2		  2416
      38	    853		    126		     2		  1564
      39	    387		     47		     2		  2377
      40	    677		    144		     1		  1882
      41	    111		    790		     1		   923
      42	    957		     32		     3		  2962
      43	    457		    561		     4		   548
      44	    290		    456		     1		   908
      45	    807		    725		     1		  1287
      46	    461		    468		     1		   776
      47	    257		    340		     1		  1339
      48	      6		    311		     1		  1696
      49	    268		    976		     2		  1124
      50	    552		    414		     1		  1051
      51	    994		    946		     1		  1781
      52	    452		    534		     2		   630
      53	    248		    611		     1		   853
      54	     43		    366		     4		  2025
      55	    977		     96		     2		  1866
      56	    822		    580		     2		   855
      57	    940		    650		     3		  1384
      58	     86		    263		     1		  1976
      59	    715		     99		     1		  2441
      60	    668		    981		     3		  1144
      61	    424		    638		     3		   236
      62	    297		    607		     2		   752
      63	    251		    282		     1		  1882
      64	    237		    413		     3		  1070
      65	    202		    573		     1		   953
      66	    181		    385		     1		  1120
      67	    126		    528		     2		  1268
      68	    386		    811		     1		   341
      69	    978		    846		     1		  1811
      70	     70		     99		     3		  2016
      71	    333		    357		     2		   836
      72	     49		    870		     1		   874
      73	    157		    734		     3		  1034
      74	    738		    555		     1		  1136
      75	    350		    909		     2		   752
