INSTANCE:	X-n132-k43
VEHICLES:	43
CUSTOMERS:	132
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    177		    543		       4	        2	   777
       1	    524		     45		       4	        0	  8486
       2	    758		    816		       5	        0	  8486
       3	    867		    441		       4	        2	  1710
       4	    316		    426		       5	        0	  8486
       5	    473		    759		       5	        0	  8486
       6	     63		    237		       4	        0	  8486
       7	    502		    969		       5	        1	  2159
       8	    659		    797		       5	        1	  1477
       9	    841		    676		       5	        0	  8486
      10	    195		     38		       5	        1	   389
      11	    248		    883		       4	        0	  8486
      12	    419		     69		       4	        0	  8486
      13	     78		    322		       5	        4	   391
      14	    127		    710		       4	        0	  8486
      15	    876		    881		       5	        1	  2444
      16	     21		    546		       4	        0	  8486
      17	    312		    347		       4	        2	   544
      18	    307		    468		       4	        0	  8486
      19	    370		    136		       4	        0	  8486
      20	    325		    154		       4	        0	  8486
      21	    410		    464		       4	        0	  8486
      22	    938		    432		       4	        0	  8486
      23	    208		    760		       5	        1	   967
      24	    728		    253		       5	        1	  1378
      25	    823		    611		       4	        0	  8486
      26	    492		     83		       5	        0	  8486
      27	    580		    935		       4	        1	  1823
      28	    940		    790		       5	        1	  1229
      29	    281		    227		       4	        0	  8486
      30	    875		    724		       5	        0	  8486
      31	    758		     40		       5	        0	  8486
      32	    261		    663		       4	        0	  8486
      33	    104		    804		       4	        1	  1108
      34	    502		    242		       5	        1	   981
      35	    744		    675		       5	        0	  8486
      36	    839		    459		       4	        0	  8486
      37	    622		    494		       5	        1	  1404
      38	    657		    422		       4	        2	  1316
      39	    792		    940		       4	        1	  1969
      40	    773		    579		       4	        1	  1617
      41	    857		    842		       5	        0	  8486
      42	    267		    688		       4	        0	  8486
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8486
       1	    628		    103		     2		  1410
       2	    291		    573		     1		  2185
       3	    129		    447		     2		  1734
       4	    973		    643		     2		  3929
       5	    830		    868		     1		  4313
       6	    398		    563		     2		  2388
       7	    731		    423		     1		  2992
       8	    201		    995		     1		  2676
       9	    167		    174		     2		   556
      10	     13		    605		     2		  1859
      11	    446		    262		     1		  1885
      12	    229		    774		     2		  1741
      13	    740		    231		     1		  2493
      14	    224		    615		     1		  2487
      15	    605		    837		     2		  2263
      16	    758		    880		     2		  3085
      17	     93		    900		     2		  2726
      18	    513		    236		     1		  1649
      19	    606		    204		     1		  1554
      20	     28		    888		     1		  3360
      21	    606		    754		     1		  2295
      22	      1		    247		     2		   644
      23	    195		    486		     1		  1083
      24	    644		    771		     2		  2061
      25	    581		    366		     1		  1431
      26	    769		    471		     2		  2718
      27	     78		    800		     3		  2389
      28	    243		    453		     2		  1937
      29	    465		    161		     4		  1202
      30	    417		    304		     2		  2048
      31	    616		    944		     1		  2866
      32	    609		    356		     2		  2457
      33	    822		    489		     1		  2110
      34	    738		    932		     1		  4224
      35	    462		    718		     2		  1904
      36	    847		    459		     1		  2357
      37	    563		    619		     1		  1743
      38	    434		    318		     1		  1883
      39	   1000		    647		     1		  2585
      40	    566		    413		     1		  1677
      41	    764		    550		     1		  3072
      42	    145		    182		     1		   741
      43	    540		    249		     1		  2342
      44	    759		    988		     1		  3311
      45	     66		    221		     4		   501
      46	    520		    521		     2		  2589
      47	    260		    508		     3		  1912
      48	    747		    308		     1		  3158
      49	    421		    505		     2		  1990
      50	    373		    597		     1		  1913
      51	    281		     18		     3		   730
      52	    343		    764		     1		  3257
      53	    275		    610		     1		  1551
      54	    434		    161		     1		  1159
      55	    314		     40		     2		   684
      56	    698		    364		     1		  2773
      57	    600		    881		     3		  2666
      58	      9		    893		     1		  2579
      59	    867		    464		     1		  2513
      60	    237		    907		     1		  2163
      61	    868		    263		     3		  2520
      62	    680		    306		     1		  1736
      63	    740		    688		     2		  2143
      64	    534		    615		     1		  1768
      65	    450		    898		     1		  3721
      66	    126		    415		     1		  1635
      67	    565		    260		     2		  1603
      68	    172		    126		     1		   801
      69	    137		    674		     1		  1737
      70	    789		    958		     2		  4430
      71	    853		    147		     1		  2086
      72	    762		    111		     1		  1634
      73	    416		    626		     3		  1711
      74	    194		     75		     3		   677
      75	    616		    133		     1		  1974
      76	    304		    699		     1		  2167
      77	    249		    141		     1		   880
      78	    848		    770		     2		  2318
      79	    791		    803		     2		  2409
      80	    884		    980		     3		  4479
      81	    618		    107		     1		  1286
      82	    858		    644		     1		  3467
      83	    116		    388		     1		  1589
      84	    939		    880		     3		  4946
      85	    217		    912		     4		  3377
      86	    138		    217		     3		   560
      87	    639		    588		     1		  2348
      88	    542		    965		     2		  2902
      89	    775		    294		     3		  3191
      90	     21		    751		     2		  2497
      91	     34		    101		     1		   397
      92	    274		    824		     1		  2019
      93	    408		    641		     2		  2829
      94	    923		    320		     2		  2019
      95	    838		    846		     1		  3526
      96	     83		    772		     2		  2308
      97	    913		    766		     1		  3923
      98	    481		    156		     2		  1414
      99	    548		    809		     1		  3800
     100	    660		    393		     2		  2942
     101	    261		     97		     1		   664
     102	    380		    849		     2		  2717
     103	    433		    893		     3		  3552
     104	    295		    480		     3		  1258
     105	    277		    519		     1		  1921
     106	    833		    970		     3		  3095
     107	    760		    470		     1		  3564
     108	     33		    455		     2		  1089
     109	    289		    176		     1		  1152
     110	    283		    845		     1		  3194
     111	    953		    937		     3		  3245
     112	      2		    939		     4		  2173
     113	    164		     71		     5		   576
     114	    539		    756		     2		  3276
     115	    679		    880		     2		  2390
     116	    309		    113		     3		   848
     117	    184		    455		     2		  1722
     118	    181		     70		     2		   772
     119	    136		    928		     4		  2357
     120	     23		     17		     1		   113
     121	    248		    593		     1		  1579
     122	    525		    519		     3		  2862
     123	    109		    805		     2		  2139
     124	    754		    487		     2		  3571
     125	    484		     90		     1		  1595
     126	    923		    157		     1		  2300
     127	     74		    961		     1		  3025
     128	    984		    135		     1		  3776
     129	    673		    176		     1		  1393
     130	    590		    199		     1		  2242
     131	    559		    609		     1		  2932
     132	      9		    343		     2		  1014
