INSTANCE:	X-n93-k31
VEHICLES:	31
CUSTOMERS:	93
TIME UB:	8392
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    555		    445		       5	        2	   754
       1	    211		    418		       5	        1	  1777
       2	    897		    564		       4	        1	   665
       3	    751		    246		       5	        1	  1339
       4	     65		    620		       4	        3	  1417
       5	    759		    208		       4	        1	  1473
       6	    857		    475		       4	        1	   958
       7	    452		    457		       4	        1	  1282
       8	    132		    545		       5	        2	  1273
       9	     45		    712		       5	        0	  8392
      10	    513		    731		       5	        1	   864
      11	      2		    729		       5	        0	  8392
      12	    673		    319		       4	        0	  8392
      13	    776		    432		       5	        1	   937
      14	    800		    100		       5	        3	  1526
      15	    677		    505		       5	        1	   986
      16	    158		    613		       4	        0	  8392
      17	    929		    527		       5	        0	  8392
      18	    773		    234		       5	        0	  8392
      19	     40		    433		       4	        0	  8392
      20	     20		    512		       5	        0	  8392
      21	    738		    444		       5	        1	  1051
      22	    773		    290		       5	        0	  8392
      23	    879		     98		       4	        1	  1166
      24	    728		    467		       4	        0	  8392
      25	    805		     15		       5	        0	  8392
      26	    641		    350		       4	        0	  8392
      27	    759		    287		       5	        1	  1291
      28	     43		    656		       5	        1	  1852
      29	    673		    619		       5	        1	   575
      30	    122		    182		       5	        0	  8392
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    989		    944		     0		  8392
       1	      5		    730		     1		  3609
       2	    769		    200		     1		  3030
       3	    698		    515		     1		  1677
       4	     72		    561		     4		  3962
       5	     52		    397		     4		  2447
       6	    771		    177		     2		  2700
       7	     81		    537		     1		  3398
       8	     43		    371		     2		  3568
       9	    716		    202		     1		  2598
      10	    106		    406		     2		  3337
      11	    627		    172		     2		  1946
      12	     10		    338		     1		  3881
      13	    761		    469		     2		  1356
      14	    593		    363		     2		  2681
      15	    129		    398		     4		  2761
      16	    709		    193		     2		  2097
      17	     99		    564		     2		  2220
      18	    163		    418		     2		  2742
      19	     48		    619		     1		  3208
      20	    907		    406		     1		  1431
      21	     69		    672		     1		  2501
      22	    675		    960		     2		  1082
      23	     50		    763		     1		  2842
      24	    736		    240		     1		  1546
      25	     46		    518		     3		  3725
      26	    128		    793		     1		  2453
      27	    699		    581		     2		  1764
      28	     58		    398		     1		  3031
      29	     43		    393		     1		  4183
      30	    783		    186		     2		  2188
      31	     58		    360		     1		  3669
      32	     38		    393		     2		  3448
      33	    652		    524		     3		  1200
      34	     37		    364		     1		  2777
      35	     37		    617		     3		  2956
      36	     61		    534		     1		  3841
      37	    664		    358		     1		  2311
      38	    712		    465		     1		  1524
      39	     38		    469		     1		  3814
      40	    156		    497		     1		  3701
      41	    685		    466		     1		  1320
      42	     21		    421		     1		  4247
      43	    109		    536		     2		  2554
      44	     60		    738		     1		  2566
      45	     96		    383		     2		  2571
      46	     76		    582		     2		  2688
      47	    739		    193		     1		  1809
      48	    669		    548		     2		  1649
      49	    284		    462		     1		  3402
      50	    193		    813		     1		  2255
      51	     15		    696		     1		  3260
      52	    102		    541		     2		  2158
      53	     28		    578		     3		  3700
      54	    828		    292		     2		  1723
      55	     73		    519		     2		  3539
      56	     70		    645		     2		  2291
      57	    745		    159		     1		  2182
      58	      0		    486		     1		  3098
      59	     75		    511		     1		  2870
      60	    228		    312		     3		  3739
      61	    732		    427		     2		  1352
      62	     61		    407		     2		  3147
      63	    495		    621		     3		  1803
      64	     84		    538		     1		  2075
      65	     22		    714		     2		  2633
      66	     63		    571		     2		  3529
      67	    873		    540		     3		  1017
      68	    287		    618		     2		  2881
      69	    155		    796		     2		  2546
      70	    627		    595		     2		  1895
      71	    546		    199		     3		  3294
      72	    795		     58		     1		  2573
      73	    649		    486		     1		  1305
      74	    145		    377		     1		  2634
      75	    700		    678		     3		  1461
      76	     86		    623		     2		  3779
      77	     17		    449		     2		  3364
      78	    108		    334		     2		  2959
      79	    100		    550		     2		  2696
      80	     23		    365		     2		  3509
      81	    892		     41		     1		  1964
      82	     70		    541		     1		  3973
      83	    224		    931		     1		  1916
      84	     67		    692		     2		  3541
      85	    198		    317		     2		  2334
      86	    159		    369		     2		  3821
      87	     51		    378		     1		  2426
      88	    556		    137		     3		  3517
      89	    795		    278		     2		  2226
      90	    158		    773		     5		  2902
      91	     41		    488		     2		  2281
      92	     70		    375		     1		  2868
      93	    203		    328		     1		  2591
