INSTANCE:	X-n121-k40
VEHICLES:	40
CUSTOMERS:	121
TIME UB:	8325
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    370		    169		       4	        0	  8325
       1	    908		    787		       5	        2	   782
       2	    462		    532		       5	        1	    59
       3	    421		     23		       5	        0	  8325
       4	    238		    700		       4	        1	   338
       5	    972		    378		       4	        0	  8325
       6	    731		    579		       4	        0	  8325
       7	    413		     22		       4	        1	   570
       8	    442		    105		       5	        1	   455
       9	    688		    875		       4	        0	  8325
      10	    352		    858		       5	        0	  8325
      11	    440		    814		       4	        1	   444
      12	    394		    101		       4	        0	  8325
      13	    339		    122		       4	        2	   522
      14	    202		     55		       4	        0	  8325
      15	    354		    105		       5	        0	  8325
      16	    941		    579		       4	        1	   646
      17	    112		    114		       4	        1	   940
      18	    324		    595		       4	        1	   253
      19	    725		     58		       5	        2	   628
      20	    542		    296		       5	        0	  8325
      21	    624		     46		       5	        2	   725
      22	    384		    134		       4	        2	   736
      23	    281		    124		       5	        2	   643
      24	    613		    620		       4	        2	   214
      25	    323		    570		       4	        0	  8325
      26	    320		    557		       4	        1	   311
      27	    492		    426		       4	        0	  8325
      28	    294		    172		       5	        1	   466
      29	    745		    985		       5	        0	  8325
      30	    340		     54		       5	        0	  8325
      31	    703		     31		       4	        0	  8325
      32	    674		    303		       4	        0	  8325
      33	    579		     68		       4	        0	  8325
      34	    329		    805		       5	        0	  8325
      35	    864		    654		       4	        2	   656
      36	    205		    741		       4	        3	   648
      37	    427		    197		       5	        0	  8325
      38	    710		    289		       5	        1	   585
      39	    513		    262		       5	        4	   303
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8325
       1	    300		     71		     2		  1829
       2	    434		      4		     4		  1326
       3	    257		    798		     2		  1125
       4	    718		     17		     1		  1766
       5	    879		    206		     2		  1828
       6	    929		    330		     2		  1692
       7	    353		    793		     1		   831
       8	    389		    540		     1		   398
       9	    417		    253		     1		  1026
      10	    921		    572		     1		  1453
      11	     94		    788		     1		  1433
      12	    870		    327		     2		   992
      13	    411		    288		     1		   591
      14	    882		    116		     2		  1471
      15	    307		    240		     1		   944
      16	    359		    935		     1		  1560
      17	    502		    776		     1		   763
      18	    269		     33		     1		  1583
      19	    850		    461		     1		  1348
      20	    909		    404		     1		  1415
      21	    339		    458		     1		   381
      22	    767		    535		     3		   698
      23	     86		     47		     1		  1758
      24	    758		    532		     1		   658
      25	    426		    282		     3		   594
      26	    534		     10		     3		  1231
      27	    826		    830		     3		  1783
      28	    911		     79		     2		  2023
      29	    270		    791		     2		   770
      30	    391		    794		     1		   685
      31	    929		    858		     2		  1739
      32	    938		    281		     1		  1212
      33	    752		    162		     1		  1525
      34	    853		    970		     1		  1508
      35	    651		    486		     1		   574
      36	    291		    631		     2		   913
      37	    286		    481		     1		   651
      38	    855		    547		     3		  1150
      39	    561		    490		     1		   219
      40	    528		    672		     1		   624
      41	    664		    605		     2		   629
      42	    929		    941		     1		  1651
      43	    936		     46		     1		  2022
      44	    501		    495		     1		    19
      45	    339		     10		     3		  1212
      46	    585		    893		     3		   804
      47	     73		    401		     1		  1450
      48	    244		    926		     2		  1279
      49	    190		    659		     2		   992
      50	    900		    929		     2		  1781
      51	    525		    878		     2		  1300
      52	    832		    622		     3		  1343
      53	    228		    662		     2		   787
      54	     36		    578		     2		  1277
      55	    897		    292		     3		  1761
      56	    958		    546		     1		   951
      57	    312		    781		     5		   926
      58	    226		    264		     4		  1447
      59	    446		    702		     1		   475
      60	    470		    746		     3		   884
      61	    439		     15		     1		  1033
      62	    148		    352		     1		  1241
      63	    371		    115		     2		  1586
      64	    414		    108		     1		   839
      65	    693		    626		     2		   855
      66	    798		    932		     1		  1254
      67	    710		    588		     2		   704
      68	    701		    370		     1		   726
      69	    620		    270		     2		   545
      70	    632		    147		     2		   845
      71	    909		    889		     1		  1758
      72	    771		    946		     1		  1258
      73	    248		    178		     1		  1355
      74	    265		    408		     2		   768
      75	    808		    699		     2		  1390
      76	    867		    883		     3		  1650
      77	    546		    149		     2		  1321
      78	    108		    303		     1		  1129
      79	    401		    225		     3		   670
      80	    824		    878		     1		  1204
      81	    336		    115		     2		  1191
      82	    683		    219		     3		  1273
      83	    428		     19		     1		  1469
      84	    407		     68		     1		  1357
      85	    691		    745		     2		   845
      86	      6		    539		     3		  1534
      87	    652		    923		     2		  1250
      88	    639		    753		     1		   794
      89	    478		     46		     4		  1355
      90	    440		    219		     1		   855
      91	    780		    270		     2		   960
      92	    426		    121		     1		  1056
      93	    885		    963		     2		  1558
      94	    403		     32		     1		  1080
      95	    617		    230		     3		  1175
      96	    403		    386		     1		   386
      97	    392		     52		     1		  1503
      98	    769		    967		     1		  2015
      99	    811		    683		     2		   901
     100	    968		     26		     1		  1649
     101	    644		     82		     1		  1120
     102	    459		    198		     2		  1208
     103	    643		    391		     2		   588
     104	    733		    200		     1		  1209
     105	    348		    158		     1		   822
     106	    361		    229		     1		   718
     107	    726		    749		     1		  1343
     108	    480		    250		     1		   659
     109	    837		    983		     2		  1872
     110	    741		    135		     2		  1184
     111	    315		    178		     1		   918
     112	    676		    530		     1		   684
     113	    729		    107		     1		   971
     114	    668		    471		     1		   598
     115	    391		     79		     2		  1732
     116	    715		    728		     1		  1110
     117	    592		    325		     1		   745
     118	    607		     43		     1		   986
     119	    727		    283		     2		   971
     120	    449		    102		     1		   803
     121	    223		    283		     2		   768
