INSTANCE:	V100_C200
VEHICLES:	100
CUSTOMERS:	200
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    257		    574		       4	        0	 14143
       1	    467		    520		       4	        0	 14143
       2	    793		      6		       4	        0	 14143
       3	    346		    550		       4	        1	   717
       4	    247		    969		       4	        0	 14143
       5	    900		    398		       4	        3	   875
       6	    109		     15		       4	        2	  1946
       7	    273		    243		       4	        0	 14143
       8	    913		    947		       4	        0	 14143
       9	    544		    896		       4	        1	  1694
      10	     64		    474		       4	        0	 14143
      11	    238		    117		       4	        0	 14143
      12	    184		     78		       4	        0	 14143
      13	    718		    983		       4	        0	 14143
      14	    503		     64		       4	        1	  1000
      15	    462		    489		       4	        0	 14143
      16	     28		    409		       4	        0	 14143
      17	    745		    765		       4	        2	   645
      18	    341		     72		       4	        1	  1903
      19	     37		    498		       4	        2	  1099
      20	    267		    863		       4	        0	 14143
      21	    196		    412		       4	        0	 14143
      22	     99		    777		       4	        0	 14143
      23	     97		    545		       4	        0	 14143
      24	    247		    187		       4	        0	 14143
      25	    882		    774		       4	        0	 14143
      26	    144		    251		       4	        0	 14143
      27	    227		    606		       4	        0	 14143
      28	    315		    280		       4	        0	 14143
      29	    525		    998		       4	        0	 14143
      30	    229		    317		       4	        0	 14143
      31	    870		    311		       4	        1	  1113
      32	    770		    476		       4	        0	 14143
      33	    153		    374		       4	        0	 14143
      34	    894		    675		       4	        0	 14143
      35	    807		    573		       4	        1	  1899
      36	    881		    416		       4	        0	 14143
      37	    772		    172		       4	        1	  1590
      38	    187		    145		       4	        0	 14143
      39	    378		    265		       4	        0	 14143
      40	    551		    963		       4	        2	  1576
      41	    892		    484		       4	        0	 14143
      42	     73		    460		       4	        0	 14143
      43	    337		    645		       4	        2	   876
      44	    195		    379		       4	        0	 14143
      45	    147		    641		       4	        0	 14143
      46	    431		    985		       4	        0	 14143
      47	    546		    533		       4	        0	 14143
      48	    986		    356		       4	        0	 14143
      49	    651		    521		       4	        3	  1529
      50	    757		    505		       4	        0	 14143
      51	    401		    292		       4	        0	 14143
      52	     84		    190		       4	        0	 14143
      53	    555		    713		       4	        0	 14143
      54	    629		    497		       4	        0	 14143
      55	    818		    255		       4	        1	  1595
      56	    330		    767		       4	        1	  1349
      57	    366		    918		       4	        0	 14143
      58	    578		    584		       4	        1	   843
      59	    246		     58		       4	        0	 14143
      60	    682		    549		       4	        0	 14143
      61	     29		    646		       4	        1	  1355
      62	    130		    812		       4	        0	 14143
      63	    719		    149		       4	        0	 14143
      64	    986		    865		       4	        0	 14143
      65	    446		    564		       4	        0	 14143
      66	    112		    440		       4	        0	 14143
      67	    112		     10		       4	        1	  1776
      68	    697		    183		       4	        0	 14143
      69	    461		    278		       4	        0	 14143
      70	    518		    929		       4	        0	 14143
      71	    884		    385		       4	        1	   652
      72	    256		    541		       4	        0	 14143
      73	    580		    634		       4	        0	 14143
      74	    335		    764		       4	        0	 14143
      75	    640		    159		       4	        0	 14143
      76	    530		    126		       4	        0	 14143
      77	    868		    672		       4	        0	 14143
      78	     11		    165		       4	        0	 14143
